,Step,Global_Price,Marginal_Cost,Cheapest_Active_Cost,Total_Processor_Inventory,Total_Mine_Output,Total_Recycled_Supply,Total_Processor_Throughput,Available_EOL_Pool,Total_Mineral_In_System,Cumulative_Processor_Yield_Loss,Cumulative_Recovery_Loss,Lost_In_Transit_Mineral,Cumulative_Reserve_Replacement,Mass_Balance_Discrepancy,Disrupted_Mines_Count,Disrupted_Processors_Count,Mothballed_Mines_Count,Total_Consumer_Demand_Units,Fulfilled_Demand_Units,Unfulfilled_Demand_Units,Avg_Manufacturer_Intensity,Total_Reserves,Embargoed_Mines_Count,Total_Embargoed_Production,Total_Domestic_Stockpile,Closed_Chokepoints_Count,Total_In_Transit_Tons,Total_Product_Units_In_Transit
10,10,39886317.559779264,21000000.0,10500000.0,7.284356009190906,3.0682505714692865,0.0,2.8591997224024253,0.0,34671.97281443757,3.633477038625915,0.0,0.0,12.60629147613748,-4.3655745685100555e-11,3,0,0,1622366.7127827075,422514.70984258637,1199852.0029401174,2.9999999999999997e-06,34580.58531988902,0,0,0,0,22.18240679603133,1082806.7415260735
11,11,40523508.2315627,21000000.0,10500000.0,7.28576424759502,3.0843991096607524,0.0,2.7654934934210282,0.0,34672.40673643172,4.124874777349614,0.0,0.0,13.531611209035702,-2.1827872842550278e-11,2,0,0,1624364.0154390093,450449.93330366176,1173914.082135347,2.9999999999999997e-06,34578.42624051225,0,0,0,0,22.749564404470814,1429050.613183507
12,12,41105678.46248707,21000000.0,10500000.0,7.286905932215907,3.3027943955183394,0.0,2.9689508566184495,0.0,34672.87027212296,4.6521774046135596,0.0,0.0,14.522449527691203,1.382431946694851e-10,0,0,0,1626365.9643893486,309780.27006072097,1316585.6943286257,2.9999999999999997e-06,34576.11428443539,0,0,0,0,25.204751011425607,1813970.9446816514
13,13,41636779.132423624,21000000.0,10500000.0,7.288826257733546,4.598671327225174,0.0,3.385604674715296,0.0,34673.64902153938,5.253029386439368,0.0,0.0,15.902050925858756,5.093170329928398e-11,0,0,0,1628372.249264636,509234.9331551652,1119137.3161094673,2.9999999999999997e-06,34572.89521450633,0,0,0,0,26.93535938990674,1765267.295055377
14,14,42120634.24321568,21000000.0,10500000.0,7.290227955090804,4.475840250906637,0.0,3.585170422486427,0.0,34674.355725061745,5.889077939299984,0.0,0.0,17.244803001130744,1.0186340659856796e-10,1,0,0,1630382.565058077,864286.9249916209,766095.640066456,2.9999999999999997e-06,34569.762126330694,0,0,0,0,29.0972588434348,2049138.9181313678
15,15,42560909.49059765,21000000.0,10500000.0,7.291629922005243,4.016460934212072,0.0,3.5991558003231328,0.0,34674.91799416935,6.531747111971312,0.0,0.0,18.449741281394363,8.731149137020111e-11,2,0,0,1632396.615655852,540031.1288902217,1092365.4867656296,2.9999999999999997e-06,34566.95060367675,0,0,0,0,30.29662826106781,2202026.1207736707
16,16,42961090.619825505,21000000.0,10500000.0,7.2930099008061084,4.019617174316274,0.0,3.4920778564536605,0.0,34675.49794665584,7.157679777794634,0.0,0.0,19.65562643368925,6.548361852765083e-11,2,0,0,1634414.1164335993,971759.2188884062,662654.8975451917,2.9999999999999997e-06,34564.13687165473,0,0,0,0,31.009920120813934,2294413.6762517886
17,17,43324469.759050325,21000000.0,10500000.0,7.294323404475258,4.022035459517748,0.0,3.1303096825295857,0.0,34676.12530843074,7.736928640822064,0.0,0.0,20.86223707154457,0.0,1,0,0,1636434.7960768116,511354.9172891134,1125079.8787876994,2.9999999999999997e-06,34561.32144683306,0,0,0,0,30.34470524610497,2480945.3105810964
18,18,43654138.15703843,21000000.0,10500000.0,7.2958374406100965,4.152903366463173,0.0,3.6117107251542975,0.0,34676.73044470597,8.37766337550217,0.0,0.0,22.108108081483515,2.1827872842550278e-11,1,0,0,1638458.397765891,982590.6741587638,655867.7236071267,2.9999999999999997e-06,34558.41441447654,0,0,0,0,30.991240847721805,2499972.7059078068
19,19,43952983.9757703,21000000.0,10500000.0,7.297218215705693,4.155057902948231,0.0,3.590705561913953,0.0,34677.33993348689,9.014691965518981,0.0,0.0,23.354625452367987,-2.1827872842550278e-11,0,0,0,1640484.679848706,529877.1100100547,1110607.5698386505,2.9999999999999997e-06,34555.50587394448,0,0,0,0,30.377672684237226,2674788.488550587
20,20,44223693.996487506,21000000.0,10500000.0,7.29864380174988,4.3882339250102245,0.0,3.591165976559028,0.0,34678.01408740909,9.657008220787741,0.0,0.0,24.67109562987106,7.275957614183426e-12,2,0,0,1642513.4161066446,985671.9546325506,656841.4614740958,2.9999999999999997e-06,34552.43411019697,0,0,0,0,30.277156056656025,2233329.804853659
21,21,44468758.285953194,21000000.0,10500000.0,7.299987976076412,4.3899261034787855,0.0,3.2918651410265163,0.0,34678.7329303969,10.255143064164846,0.0,0.0,25.98807346091469,-1.3096723705530167e-10,2,0,0,1644544.3957037546,1014368.3234267287,630176.0722770307,2.9999999999999997e-06,34549.361161924535,0,0,0,0,30.574183509433794,2640586.063438547
22,22,44690477.03642853,21000000.0,10500000.0,7.301451242363117,4.391538392489354,0.0,3.5652634844280304,0.0,34679.41791347534,10.887621503490328,0.0,0.0,27.30553497866149,-1.6007106751203537e-10,2,0,0,1646577.4228942536,722265.7028505119,924311.7200437441,2.9999999999999997e-06,34546.28708504979,0,0,0,0,30.63344260445406,2743299.1821777676
23,23,44890968.938103326,21000000.0,10500000.0,7.302855367602033,4.3930779563687885,0.0,3.4260659661442543,0.0,34680.13755965726,11.485898708530387,0.0,0.0,28.62345836557213,-2.0372681319713593e-10,0,0,0,1648612.3165506315,1042541.1729811745,606071.1435694558,2.9999999999999997e-06,34543.211930480335,0,0,0,0,29.94701688376587,2720168.523826857
24,24,45072180.56742866,21000000.0,10500000.0,7.3042597628650325,4.626298931994395,0.0,3.3204639779581733,0.0,34680.93610719676,12.075240848528027,0.0,0.0,30.011348045170454,-1.0186340659856796e-10,0,0,0,1650648.9095632946,995339.9095917521,655308.9999715429,2.9999999999999997e-06,34539.973521227934,0,0,0,0,31.023344638845593,2919023.7122759507
25,25,45235896.38056028,21000000.0,10500000.0,7.305664428204045,4.627619097911024,0.0,3.599791433801028,0.0,34681.685735224964,12.713898549679259,0.0,0.0,31.399633774543766,-8.731149137020111e-11,0,0,0,1652687.0481530055,976416.2824280455,676270.7657249612,2.9999999999999997e-06,34536.734187859394,0,0,0,0,31.887910575492114,3070946.4255990363
26,26,45383748.98981944,21000000.0,10500000.0,7.307069363671006,4.6287099623951455,0.0,3.6535346818355037,0.0,34682.42622759126,13.362019172034609,0.0,0.0,32.788246763262315,-2.1827872842550278e-11,0,0,0,1654726.5911289286,907702.3108762449,747024.2802526817,2.9999999999999997e-06,34533.494090885724,0,0,0,0,31.199956772253042,2686414.5406350535
27,27,45517229.4747083,21000000.0,10500000.0,7.308474517864124,4.578252432342759,0.0,3.595211628468527,0.0,34683.16179605529,13.999926437734253,0.0,0.0,34.16172249296515,-4.3655745685100555e-11,1,0,0,1656767.4091183748,867450.2036874974,789317.2054308775,2.9999999999999997e-06,34530.28931418308,0,0,0,0,32.6200764158466,2778796.911878584
28,28,45637697.53954664,21000000.0,10500000.0,7.309842863295025,4.579296756715206,0.0,3.3975102279938265,0.0,34683.923988685616,14.611522834323614,0.0,0.0,35.53551151997971,5.093170329928398e-11,1,0,0,1658809.3837883251,902913.1118943089,755896.2718940157,2.9999999999999997e-06,34527.08380645338,0,0,0,0,32.19703225858103,2726905.849173829
29,29,45746391.37908605,21000000.0,10500000.0,7.311263477927966,4.580325333337395,0.0,3.467143240292784,0.0,34684.674029233625,15.235579886296454,0.0,0.0,36.909609119980935,7.275957614183426e-11,1,0,0,1660852.4070740796,1048609.2144323096,612243.1926417694,2.9999999999999997e-06,34523.87757872004,0,0,0,0,31.697839300169054,2621504.676397102
30,30,45844437.153209366,21000000.0,10500000.0,7.31266949013526,4.58133967391701,0.0,3.5983086208927384,0.0,34685.404858536655,15.879152485422518,0.0,0.0,38.28401102215604,9.458744898438454e-11,1,0,0,1662896.380426544,990474.0818253339,672422.2986012099,2.9999999999999997e-06,34520.6706409483,0,0,0,0,32.30329082027756,2937910.416167854
31,31,45932858.0035615,21000000.0,10500000.0,7.314098094743581,3.4477278998731986,0.0,3.5622565842018674,0.0,34685.807160915785,16.51116847629882,0.0,0.0,39.31832939211799,5.093170329928398e-11,2,0,0,1664941.21408649,978051.2089973486,686890.00508914,2.9999999999999997e-06,34518.25723141839,0,0,0,0,31.256509440250515,2766849.824606148
32,32,46012582.570024215,21000000.0,10500000.0,7.315504652069493,3.5000386525497276,0.0,3.657677598256431,0.0,34686.208316877506,17.16002411041224,0.0,0.0,40.368340987882924,-2.1827872842550278e-11,2,0,0,1666986.8263913956,987464.4938396057,679522.3325517884,2.9999999999999997e-06,34515.807204361605,0,0,0,0,28.872344485046874,2247537.5284835175
33,33,46084452.98450383,21000000.0,10500000.0,7.316911479887199,3.5008097192013725,0.0,3.5255243360244997,0.0,34686.63299941759,17.785584486065744,0.0,0.0,41.41858390364334,0.0,2,0,0,1669033.1431187969,1194267.4713866012,474765.67173219705,2.9999999999999997e-06,34513.356637558165,0,0,0,0,29.79183390046781,2554672.90548661
34,34,46149232.33454216,21000000.0,10500000.0,7.3183185782487135,3.4552004740106983,0.0,3.658634352703278,0.0,34687.02051546266,18.43462858337441,0.0,0.0,42.455144045846545,-1.7462298274040222e-10,2,0,0,1671080.0968681634,1115230.699844182,555849.3970239798,2.9999999999999997e-06,34510.937997226356,0,0,0,0,31.19966484058818,2711946.080805371
35,35,46207611.600632794,21000000.0,10500000.0,7.319725947206068,3.8687594714246085,0.0,3.440569859808095,0.0,34687.570563897396,19.045207989757547,0.0,0.0,43.61577188727392,1.3096723705530167e-10,1,0,0,1673127.6264823254,1203753.3953068166,469374.2311755095,2.9999999999999997e-06,34508.22986559636,0,0,0,0,32.47880310907874,2694923.353525067
36,36,46260216.07953443,21000000.0,10500000.0,7.321133586811299,4.59149085492051,0.0,3.660127257014136,0.0,34688.29869381656,19.694525327086822,0.0,0.0,44.99321914375008,1.0913936421275139e-10,1,0,0,1675175.676508451,1196975.4542458917,478200.2222625611,2.9100000000000005e-06,34505.01582199791,0,0,0,0,32.65930773079482,2465137.217118927
37,37,46307611.31191377,21000000.0,10500000.0,7.322541394109937,4.592395400991327,0.0,3.551677047862306,0.0,34689.042897826635,20.328039937252406,0.0,0.0,46.37093776404748,1.7462298274040222e-10,0,0,0,1677224.1966978444,1195035.952732016,482188.2439658269,2.9100000000000005e-06,34501.80114521722,0,0,0,0,32.82141489949245,2626898.7788185216
38,38,46350308.536810525,21000000.0,10500000.0,7.323949678173591,4.639860643666902,0.0,3.5670629447379962,0.0,34689.80198728696,20.960908670198037,0.0,0.0,47.762895957147556,0.0,0,0,0,1679273.1415433625,1031434.5431462438,647838.5983971199,2.9100000000000005e-06,34498.553242766655,0,0,0,0,32.4540439518135,2419712.867334293
39,39,46388769.69809978,21000000.0,10500000.0,7.325261252393531,4.640805440258693,0.0,3.4107262557914586,0.0,34690.57014185333,21.58499573586669,0.0,0.0,49.155137589225156,4.3655745685100555e-11,0,0,0,1681322.469853005,1103268.3899568692,578054.0798961354,2.9100000000000005e-06,34495.30467895847,0,0,0,0,30.64263129149434,2157643.0238487655
40,40,46423412.02966138,21000000.0,10500000.0,7.326766852752091,4.641745217468412,0.0,3.6633609188819807,0.0,34691.3128016366,22.23485951788836,0.0,0.0,50.54766115446569,-1.4551915228366852e-11,0,0,0,1683372.1443576952,1201370.7754639334,482001.3688937626,2.9100000000000005e-06,34492.05545730625,0,0,0,0,31.590366258010654,2327204.057256141
41,41,46454612.246618174,21000000.0,10500000.0,7.32817584637762,4.177757216046871,0.0,3.5931680397469017,0.0,34691.92401168505,22.87697663427338,0.0,0.0,51.80098831927976,-2.9103830456733704e-11,1,0,0,1685422.1313515194,1179589.9512632403,505832.18008828105,2.9100000000000005e-06,34489.13102725501,0,0,0,0,32.895991441106716,2833574.2265131334
42,42,46482710.36999134,21000000.0,10500000.0,7.329562741684321,4.178599027927076,0.0,3.308854401629412,0.0,34692.58730920005,23.46725882765151,0.0,0.0,53.05456802765787,-2.9103830456733704e-11,1,0,0,1687472.4003622385,1044676.8763294091,642795.5240328272,2.9100000000000005e-06,34486.20600793546,0,0,0,0,31.755280749865364,2660491.902703297
43,43,46508013.211613916,21000000.0,10500000.0,7.330949903701657,4.179437190704476,0.0,3.4830980643639036,0.0,34693.21496697797,24.093432206883882,0.0,0.0,54.30839918486922,2.9103830456733704e-11,1,0,0,1689522.9238501135,1102033.4588467206,587489.465003393,2.9100000000000005e-06,34483.28040190197,0,0,0,0,28.880042835022472,2164927.169153925
44,44,46530797.54528002,21000000.0,10500000.0,7.332404453224523,4.180272079938115,0.0,3.6662022266122625,0.0,34693.81868081406,24.743799994715786,0.0,0.0,55.56248080885063,9.458744898438454e-11,0,0,0,1691573.6769331272,1336866.4798017999,354707.1971313264,2.9100000000000005e-06,34480.354211446014,0,0,0,0,28.394505534510767,2257961.985390478
45,45,46551312.9889965,21000000.0,10500000.0,7.333814531003987,4.646116712467924,0.0,3.6667396912875896,0.0,34694.562052541274,25.394263281355933,0.0,0.0,56.956315822591,-2.1827872842550278e-11,0,0,0,1693624.6371363997,1374321.6951101806,319302.94202621985,2.9100000000000005e-06,34477.10192974729,0,0,0,0,29.33895108014347,2457612.578795344
46,46,46569784.621929936,21000000.0,10500000.0,7.335224879952257,1.2859511777916344,0.0,3.667612063840718,0.0,34694.29721997403,26.044881201989337,0.0,0.0,57.342101175928484,-8.003553375601768e-11,8,0,0,1695675.7841642483,1289457.206191832,406218.5779724147,2.9100000000000005e-06,34476.20176392283,0,0,0,0,34.766237030540694,2620016.846827735
47,47,46586415.358271636,21000000.0,10500000.0,7.3365981821275845,1.286221230363138,0.0,3.43404279648356,0.0,34694.06497615324,26.662991391887118,0.0,0.0,57.72796754503742,-7.275957614183426e-11,8,0,0,1697727.0996927663,1275036.5956212948,422690.5040714709,2.9100000000000005e-06,34475.301409061576,0,0,0,0,37.14438688831844,2508171.462876574
48,48,46601388.098826885,21000000.0,10500000.0,7.337874702956358,1.2864890711003754,0.0,2.813113939938694,0.0,34693.92450758643,27.189406680002666,0.0,0.0,58.11391426636752,-5.093170329928398e-11,8,0,0,1699778.567181488,1330928.9234723214,368849.6437091665,2.82e-06,34474.40086671181,0,0,0,0,39.020495118262566,2123623.7147645154
49,49,46614867.67971008,21000000.0,10500000.0,7.339061852971285,1.286754924099366,0.0,1.9568659737223435,0.0,34693.95626474824,27.54367599545007,0.0,0.0,58.49994074359734,-8.003553375601768e-11,8,0,0,1701830.1717023933,1443800.2306533975,258029.94104899516,2.82e-06,34473.500138264935,0,0,0,0,39.625174391629386,1747748.0809117649
50,50,46627002.636123106,21000000.0,10500000.0,7.339390393436736,1.28701899136319,0.0,0.5049274965618744,0.0,34694.286212203515,27.59983423757539,0.0,0.0,58.88604644100631,-7.275957614183426e-11,8,0,0,1703881.8997848176,1314329.2237557638,389552.67602905567,2.82e-06,34472.59922497098,0,0,0,0,39.29746743976606,1523527.2977531196
51,51,46637926.79783107,21000000.0,10500000.0,7.339972859247431,1.287874022727142,0.0,0.7700919637667945,0.0,34694.562326859625,27.710081788287695,0.0,0.0,59.27240864782445,-7.275957614183426e-11,8,0,0,1705933.7392749155,1136760.0413873035,569173.6978876117,2.82e-06,34471.697713155074,0,0,0,0,39.8789112273493,1380059.7151922537
52,52,46647760.731641054,21000000.0,10500000.0,7.340219298016564,1.288728640088529,0.0,0.28962009659471766,0.0,34694.906812152556,27.752215087347317,0.0,0.0,59.65902723985101,-3.637978807091713e-11,8,0,0,1707985.6792082805,855477.7227991649,852507.9564091144,2.82e-06,34470.79560310701,0,0,0,0,40.505603470579764,1485930.301246321
53,53,46656613.04494616,21000000.0,10500000.0,7.340563001218811,1.2896876038949032,0.0,0.4973407597173321,0.0,34695.2095084284,27.836425092624342,0.0,0.0,60.04593352101948,7.275957614183426e-12,8,0,0,1710037.7096947008,742007.2640106402,968030.445684062,2.82e-06,34469.892821784284,0,0,0,0,39.97459805922564,1053795.5995565546
54,54,46664581.56322391,21000000.0,10500000.0,7.340637737736106,1.2906466190023824,0.0,0.1943523132242116,0.0,34695.57510771261,27.8580197940937,0.0,0.0,60.43312750672018,3.637978807091713e-11,8,0,0,1712089.8218138348,765824.5656183226,946265.2561955077,2.82e-06,34468.989369150986,0,0,0,0,40.49690924586736,974192.132580434
55,55,46671754.393278904,21000000.0,10500000.0,7.341104881167197,1.292337943553328,0.0,0.37011259355425535,0.0,34695.923777961594,27.897050928197725,0.0,0.0,60.82082888978618,7.275957614183426e-12,8,0,0,1714142.0075208133,738584.67221225,975557.3353085582,2.82e-06,34468.0847325905,0,0,0,0,41.49739615575285,1065476.9828032553
56,56,46678210.882993855,21000000.0,10500000.0,7.341340393830771,1.2940308184487168,0.0,0.22925838128210213,0.0,34696.29027109851,27.918767036817446,0.0,0.0,61.209038135320796,7.275957614183426e-12,0,0,0,1716194.259560947,535100.8742798446,1181093.3852811062,2.82e-06,34467.17891101758,0,0,0,0,41.69473046645928,978857.8545204543
57,57,46684022.48740235,21000000.0,10500000.0,7.341639496586275,4.661402997724168,0.0,0.34260563472180017,0.0,34697.6482311992,27.95922783539528,0.0,0.0,62.607459034638055,5.820766091346741e-11,0,0,0,1718246.571392631,212459.18229893906,1505787.3890936933,2.82e-06,34463.915928919174,0,0,0,0,10.848956152558126,614150.2689100748
58,58,46689253.55001599,21000000.0,10500000.0,7.352170237490041,4.668486562370023,0.0,3.6760851187450214,0.0,34698.396656199584,28.611348803847477,0.0,0.0,64.00800500334906,-6.548361852765083e-11,0,0,0,1720298.9371176022,421884.01644623664,1298414.9206713648,2.82e-06,34460.647988325516,0,0,0,0,19.45391009973765,2731410.472335132
59,59,46693962.00752788,21000000.0,10500000.0,7.353584116381866,4.208418087571063,0.0,3.63086880144143,0.0,34699.01203783338,29.25849259609495,0.0,0.0,65.27053042962038,1.5279510989785194e-10,1,0,0,1722351.351418008,172083.67923627194,1550267.672181736,2.82e-06,34457.702095664215,0,0,0,0,26.953102075478867,3464440.555183279
60,60,46698200.02526894,21000000.0,10500000.0,7.354960855776872,4.21480333790738,0.0,3.5493706986966873,0.0,34699.63834351918,29.89662791165558,0.0,0.0,66.5349714309926,1.673470251262188e-10,1,0,0,1724403.8094995809,854235.3907925384,870168.4187070432,2.7299999999999993e-06,34454.751733327685,0,0,0,0,30.635952854161033,3869517.606494541
61,61,46702014.570109956,21000000.0,10500000.0,7.356337859929456,4.221197805643944,0.0,3.0730293266799165,0.0,34700.343947761925,30.45738301080594,0.0,0.0,67.80133077268577,-2.9103830456733704e-11,1,0,0,1726456.307040275,1180276.1060926523,546180.2009476234,2.7299999999999993e-06,34451.79689486373,0,0,0,0,31.391703856861522,3351176.9353531073
62,62,46705447.9268767,21000000.0,10500000.0,7.357692673418339,4.1753442972168875,0.0,3.326007196933504,0.0,34700.99984476248,31.054089299379786,0.0,0.0,69.05393406185082,0.0,2,0,0,1728508.840143936,1151229.4664671568,577279.3736767791,2.7299999999999993e-06,34448.87415385568,0,0,0,0,27.659277099864003,2874511.2503917078
63,63,46708538.16377465,21000000.0,10500000.0,7.359197436207222,4.181677016510704,0.0,3.621214490405857,0.0,34701.61190668051,31.696530486323205,0.0,0.0,70.30843716680403,-2.1827872842550278e-11,2,0,0,1730561.4052984836,758254.21317788,972307.1921206067,2.7299999999999993e-06,34445.94697994412,0,0,0,0,27.870629095512705,2687520.3120161933
64,64,46711319.55179879,21000000.0,10500000.0,7.360657590383709,4.1880190312044085,0.0,3.6803287951918557,0.0,34702.21543861235,32.349404263892964,0.0,0.0,71.56484287616534,-6.548361852765083e-11,1,0,0,1732613.9993381656,1005256.4181992437,727357.5811389225,2.7299999999999993e-06,34443.015366622276,0,0,0,0,28.038480359530237,2427488.175219567
65,65,46456681.54550809,21000000.0,10500000.0,7.3620731014587815,4.662251303329031,0.0,3.6810365507293925,0.0,34702.96111467301,33.002403594112266,0.0,0.0,72.96351826716406,5.820766091346741e-11,1,0,0,1734666.6194094752,885657.740855533,849008.8785539401,2.7299999999999993e-06,34439.75179070995,0,0,0,0,29.572180444434974,2802918.348560511
66,66,46197704.82755045,21000000.0,10500000.0,7.3634888847475235,4.66910875016414,0.0,3.6700964339927085,0.0,34703.71001661424,33.654234277972364,0.0,0.0,74.3642508922133,1.4551915228366852e-11,1,0,0,1736741.4886651335,793317.4125565347,943424.0761085995,2.7299999999999993e-06,34436.483414584836,0,0,0,0,30.701670866125014,3332746.0192065267
67,67,45999206.08604837,21000000.0,10500000.0,7.3649049403022815,4.675970882236712,0.0,3.4674071543873466,0.0,34704.513279016064,34.253763140726434,0.0,0.0,75.76704215688433,1.0913936421275139e-10,0,0,0,1738816.7862666356,497139.14893194544,1241677.6373346902,2.7299999999999993e-06,34433.210234967264,0,0,0,0,31.090893236813052,2915212.195775534
68,68,45836759.07120779,21000000.0,10500000.0,7.366321268175416,4.7352558431582334,0.0,3.5448439827637412,0.0,34705.29907235371,34.88854655608733,0.0,0.0,77.18761890983177,5.093170329928398e-11,0,0,0,1740886.8974707585,1086949.687253314,653937.2102174426,2.7299999999999993e-06,34429.895555877054,0,0,0,0,29.572846141711285,2536130.955271157
69,69,45538140.64663707,21000000.0,10500000.0,7.3677378684192965,4.742338809511696,0.0,3.4856945461695013,0.0,34706.103202785634,35.5071177669945,0.0,0.0,78.6103205526853,7.275957614183426e-11,0,0,0,1742953.9222505675,1055631.886236163,687322.0360144032,2.7299999999999993e-06,34426.5759187104,0,0,0,0,30.349339978629693,2913043.3480372964
70,70,45173820.73821098,21000000.0,10500000.0,7.3691547410863,4.749262738856161,0.0,3.6061390908323077,0.0,34706.888196190615,36.146903183836656,0.0,0.0,80.03509937434215,-9.458744898438454e-11,0,0,0,1745032.8077687807,1093208.661723729,651824.1460450563,2.7299999999999993e-06,34423.251434793194,0,0,0,0,31.289121602353426,3382259.0519488035
71,71,44904297.58563828,21000000.0,10500000.0,7.370571886228816,4.756114780619828,0.0,3.5124352850747065,0.0,34707.690514986825,36.77141882189363,0.0,0.0,81.46193380852812,-1.8189894035458565e-10,0,0,0,1747117.4690433429,975547.8253541545,771569.643689193,2.7299999999999993e-06,34419.922154446765,0,0,0,0,31.88721386131226,3401817.30608552
72,72,44674433.38045223,21000000.0,10500000.0,7.371989303899243,4.710246531346287,0.0,3.685364698707908,0.0,34708.44978938773,37.425218380411906,0.0,0.0,82.87500776793202,-1.964508555829525e-10,1,0,0,1749193.9526098573,1163169.5826999557,586024.3699099016,2.7299999999999993e-06,34416.62498187482,0,0,0,0,30.709025200514738,3453211.159047188
73,73,44479608.83880752,21000000.0,10500000.0,7.373406994149993,4.716752929397737,0.0,3.6866806589256305,0.0,34709.21081465551,38.07921899137528,0.0,0.0,84.29003364675134,-1.2369127944111824e-10,1,0,0,1751267.034972168,1206235.4625234143,545031.5724487542,2.7299999999999993e-06,34413.32325482424,0,0,0,0,32.136900859778684,3746948.427872397
74,74,44311573.39976622,21000000.0,10500000.0,7.374824957033482,4.72338119569676,0.0,3.687146008243276,0.0,34709.97372381667,38.73332418892985,0.0,0.0,85.70704800546034,-1.2369127944111824e-10,1,0,0,1753337.1067828084,1180870.3646467854,572466.742136024,2.7299999999999993e-06,34410.01688798725,0,0,0,0,31.585749195602403,3438393.283721961
